article_id,infraction_desc,type_article,categorie_vehicule,amende_fixe,points_retrait,mots_cles,has_sanction,has_amende,has_points
289,المادة 289 ءعاله. عالوة على ذلك، يمكن لءلدارة المدبرة للطريق السيار ءو لصاحب االمتياز حجز المواد والبضاءع المعروضة للبيع فورا وتسليمها ءلى السلطات المختصة.,autre,non_precise,,,aucun,False,False,False
293,المادة 293 في حالة خرق ءحكام البند 9 من,autre,non_precise,,,aucun,False,False,False
289,المادة 289 ءعاله ودون اءلخالل بالعقوبة المنصوص عليها في,autre,non_precise,,,aucun,False,False,False
184,المادة 184 ءعاله، يمكن لءلدارة المدبرة للطريق السيار ءو لصاحب االمتياز ءن يعمل على ءيداع الحيوانات التي ترعى في محرم الطريق السيار ءو في مسلك من المسالك الموصلة ءلى الطريق السيار في المحجز.,autre,non_precise,,,aucun,False,False,False
294,المادة 294 في حالة خرق ءحكام البند 10 من,autre,non_precise,,,aucun,False,False,False
289,المادة 289 ءعاله، تطبق ءحكام ءلفرع السابع من,autre,non_precise,,,aucun,False,False,False
17,المادة 17 من قانون المالية 1996 1997. غير ءن الغرامة المطبقة تساوي ست مرات الرسم الواجب ءداءه. في حالة العود، ترفع العقوبة المشار ءليها في ءلفقرة اءلولى ءعاله ءلى الضعف.,sanction,non_precise,,,aucun,True,False,False
295,المادة 295 تطبق ءحكام المواد 290 و291و292 و293 و294 ءعاله، على كل شخص معنوي ساهم ءو شارك في ارتكاب اءلفعال المعاقب عليها في المواد المذكورة.,autre,non_precise,,,"arret, stationnement",False,False,False
296,المادة 296 يمنع، ءال برخصة سابقة تمنحها اءلدارة، القيام بما يلي : 1 ءجراا عمليات الحفر في محرم الطريق العمومية ؛,definition,non_precise,,,aucun,False,False,False
289,المادة 289 ءعاله ؛ 7 فتح منافذ على محرم الطريق العمومية ؛ 8 ءنجاز معابر جوية ءو ممرات تحت ءرضية بمحرم الطريق العمومية، والسيما بخطوط كهرباءية,autre,non_precise,,,aucun,False,False,False
297,المادة 297 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من خمسة ءءءلف 5.000 ءلى عشرة ءءءلف 10.000 درهم، كل خرق ءلحكام البنود 1 و2 و5 و7 و8 من,sanction,non_precise,,5.0,aucun,True,False,True
296,المادة 296 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءرجاع اءلماكن ءلى حالتها اءلولى ومصاريف اءلصالح، فيما ءذا ءلحق ضرر بمحرم الطريق العمومية.,definition,non_precise,,,aucun,False,False,False
298,المادة 298 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من ءلف وماءتين 1.200 ءلى خمسة ءءءلف 5.000 درهم، كل خرق ءلحكام البند 3 من,sanction,non_precise,,1.0,aucun,True,False,True
296,المادة 296 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءصالح اءلماكن ودفع القيمة المقدرة للمواد ءو للمنتجات المشار ءليها في البند 3 السءلف الذكر.,definition,non_precise,,,aucun,False,False,False
299,المادة 299 يوجه ءلى كل شخص ءقدم على غرس ءشجار ءو ءقامة ءسيجة دون رخصة، خءلفا ءلحكام البند 4 من,autre,non_precise,,,aucun,False,False,False
296,المادة 296 ءعاله، ءنذار ءلزالتها داخل ءجل ثالثين يوما. دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، ءذا انصرم هذا اءلجل من غير ءزالة اءلشجار واءلسيجة المذكورة، يعاقب المخءلف بغرامة من ءلف وماءتين 1.200 ءلى خمسة ءءءلف,definition,non_precise,,5.0,aucun,False,False,True
300,المادة 300 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من خمسماءة 500 ءلى ءلف 1.000 درهم، كل خرق ءلحكام البند 6 من,definition,non_precise,,1.0,aucun,False,False,True
296,المادة 296 ءعاله. في حالة العود، ترفع العقوبة المشار ءليها في ءلفقرة اءلولى ءعاله ءلى الضعف.,definition,non_precise,,,aucun,False,False,False
301,المادة 301 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من ثالثة ءءءلف 3.000 ءلى خمسة ءءءلف 5.000 درهم، كل خرق ءلحكام البند 9 من,sanction,non_precise,,3.0,aucun,True,False,True
296,المادة 296 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءصالح اءلماكن وءعادتها ءلى حالتها اءلولى. في حالة العود، ترفع العقوبة المشار ءليها في ءلفقرة اءلولى ءعاله ءلى الضعف.,definition,non_precise,,,aucun,False,False,False
302,المادة 302 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من ماءة ءلف 100.000 ءلى ماءتي ءلف 200.000 درهم، كل من ارتكب، بسبب تهوره ءو عدم احتياطه ءو عدم,sanction,non_precise,,,aucun,True,False,False
296,المادة 296 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءصالح اءلماكن وءعادتها ءلى حالتها اءلولى فيما ءذا ءلحق ضرر بالطريق العمومية ءو بملحقاتها.,definition,non_precise,,,aucun,False,False,False
303,المادة 303 تطبق ءحكام المواد 297 و298 و299 و300 و301و302 ءعاله، على كل شخص معنوي ساهم ءو شارك في ارتكاب اءلفعال المعاقب عليها في المواد المذكورة.,autre,non_precise,,,aucun,False,False,False
304,المادة 304 يخضع لرخصة مسبقة كل استعمال للطرق العمومية من قبل ءي شخص ذاتي ءو معنوي يقوم ءو يعتزم القيام بنشاط قد يترتب عليه ءتءلف الطريق العمومية بسبب سير مكثف ومتكرر للمركبات,sanction,poids_lourd,,26.0,depassement,True,False,True
305,المادة 305 ال تطبق ءحكام هذا القانون على السكك الحديدية الممتدة على قرارة الطريق العمومية وال على المركبات التي تسير على قضبان تلك السكك.,obligation,non_precise,,,aucun,False,False,False
306,المادة 306 ال تطبق ءحكام المواد من 45 ءلى 51 والمواد 64 و65 و66 والمواد من 70 ءلى 79 على المركبات الخاصة بالقوات المسلحة الملكية.,autre,non_precise,,,aucun,False,False,False
307,المادة 307 ال تطبق ءحكام ءلفقرة الثانية من,autre,non_precise,,,aucun,False,False,False
23,المادة 23 من هذا القانون على رخص السياقة المءقتة المحصل عليها قبل تاريخ دخول هذا القانون حيز التنفيذ. يخصص لرخص السياقة المءقتة المذكورة رصيد من 20 نقطة وتطبق على الحاصل عليها، خالل,autre,non_precise,,,aucun,False,False,False
27,المادة 27 من هذا القانون.,autre,non_precise,,,aucun,False,False,False
308,المادة 308 تعتبر رخصة السياقة النهاءية المسلمة قبل تاريخ دخول هذا القانون حيز التنفيذ رخصة سياقة بعد انتهاا ءلفترة االختبارية وتطبق عليها ءحكام هذا القانون.,autre,non_precise,,,permis,False,False,False
309,المادة 309 يجب على اءلشخاص الحاصلين على رخصة السياقة قبل تاريخ دخول هذا القانون حيز التنفيذ القيام بتجديد الحالم الورقي المحررة فيه رخصة السياقة، وفق الكيفية واءءلجال التي تحددها اءلدارة,obligation,non_precise,,,permis,False,False,False
218,المادة 218 .,autre,non_precise,,,aucun,False,False,False
310,المادة 310 يجب على ءصحاب المركبات الخاضعة ءلحكام هذا القانون التقيد بءحكامه وبمقتضيات النصوص الصادرة لتطبيقه داخل ءجل تحدده اءلدارة.,obligation,non_precise,,,aucun,False,False,False
40,المادة 40 ءعاله، يعفى الساءقون بصفة مهنية المزءولون قبل تاريخ دخول هذا القانون حيز التنفيذ من ءلزامية متابعة التكوين التءهيلي اءلولي المشار ءليه في ءلفقرة الثانية من,autre,non_precise,,,aucun,False,False,False
40,المادة 40 المذكورة للحصول على بطاقة ساءق منهي، شريطة تقديم طلب بذلك ءلى اءلدارة داخل ءجل يحدد من قبلها. ويجب ءن يرفق الطلب بما يثبت المزءولة بصفة مهنية وفق الكيفيات التي تحددها اءلدارة .,obligation,non_precise,,,aucun,False,False,False
41,المادة 41 من هذا القانون، يخضع الساءقون المشار ءليهم في ءلفقرة الثانية من هذه المادة للتكوين المستمر ابتداا من السنة الموالية النتهاا اءءلجال المحددة لتقديم طلبات الحصول على بطاقة الساءق المنهي وذلك وفق برنامج تحدده اءلدارة.,autre,non_precise,,,aucun,False,False,False
311,المادة 311 تدخل ءحكام,autre,non_precise,,,aucun,False,False,False
6,المادة 6 والمادة 61 1 وءلفقرة الخامسة من,autre,non_precise,,,aucun,False,False,False
65,المادة 65 من هذا القانون حيز التنفيذ وفق الكيفيات واءءلجال التي تحددها اءلدارة .,autre,non_precise,,,aucun,False,False,False
312,المادة 312 يحدد ءلرباب مءسسات تعليم سياقة السيارات ذات المحرك، المزءولين نشاطهم قبل تاريخ نشر هذا القانون في الجريدة الرسمية، ءجل سنتين من تاريخ دخول هذا القانون حيز التنفيذ، للتقيد,autre,non_precise,,,aucun,False,False,False
259,المادة 259 ءعاله.,autre,non_precise,,,aucun,False,False,False
313,المادة 313 يحدد لءلشخاص الحاصلين على شهادة الكفااة المهنية للمدرب في تعليم سياقة السيارات ذات المحرك، المزءولين عملهم في تاريخ نشر هذا القانون في الجريدة الرسمية، ءجل سنة من تاريخ دخول,autre,non_precise,,,aucun,False,False,False
245,المادة 245 ءعاله. غير ءنهم يعفون من الشرط المحدد في البند 5 من,autre,non_precise,,,aucun,False,False,False
245,المادة 245 ءعاله. يمكن لءلشخاص غير الحاصلين على شهادة الكفااة المهنية للمدرب في تعليم سياقة السيارات ذات المحرك، الذين يثبتون مزءولتهم ملهنة مدرب، ملدة سنة متصلة على اءلقل قبل دخول هذا القانون حيز,autre,non_precise,,,aucun,False,False,False
314,المادة 314 يستمر ءرباب مراكز ءلفحص التقني المزءولون نشاطهم في تاريخ نشر هذا القانون في الجريدة الرسمية، في القيام بءلفحص التقني وفق الرخصة المسلمة ءليهم ودفتر التحمالت المرفق بها. غير ءنه يجب,obligation,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله ءو االنضمام ءلى ءحدى شبكات مراكز المراقبة التقنية. لهذه الغاية، يجب ءن يكونوا وءحدا ءو ءكثر من اءلشخاص المعنوية المتوفرة على الشروط المحددة,obligation,non_precise,,,aucun,False,False,False
268,المادة 268 تمنح لها رخصة مع التقيد بءحكام,autre,non_precise,,,aucun,False,False,False
267,المادة 267 من هذا القانون. ال تمنح الرخصة ءو الرخص ءال بعد معاينة اءلدارة مطابقة المراكز المعنية ءلحكام هذا القانون وللنصوص الصادرة لتطبيقه.,autre,non_precise,,,aucun,False,False,False
283,المادة 283 ءعاله.,autre,non_precise,,,aucun,False,False,False
315,المادة 315 يحدد لءلشخاص الحاصلين على شهادة الكفااة المهنية للعون ءلفاحص، المزءولين عملهم في تاريخ دخول هذا القانون حيز التنفيذ، ءجل سنة من التاريخ المذكور لتقديم طلب رخصة طبقا ءلحكا م,autre,non_precise,,,aucun,False,False,False
272,المادة 272 ءعاله. غير ءنهم يعفون من الشرط المحدد في البند 6 من,autre,non_precise,,,aucun,False,False,False
272,المادة 272 ءعاله. القسم الثالث ءحكام ختامية,autre,non_precise,,,aucun,False,False,False
316,المادة 316 تنسخ، ابتداا من تاريخ دخول هذا القانون حيز التنفيذ : ءحكام الظهير الشريف الصادر في 3 جمادى اءلولى 1372 19 يناير 1953 بنسخ وتعويض الظهير,autre,voiture_legere,,26.0,aucun,False,False,True
317,المادة 317 تحدد اءلدارة تاريخ دخول ءحكام,autre,non_precise,,,aucun,False,False,False
147,المادة 147 ءعاله حيز التنفيذ وكيفيات تطبيقها، وذلك فيما يخص تحصيل الضريبة الخصوصية السنوية على السيارات والرسم على محور المحرك.,autre,non_precise,,,aucun,False,False,False
318,المادة 318 يدخل هذا القانون حيز التنفيذ ابتداا من فاتح ءكتوبر 2010. المادة الخامسة من القانون رقم 116.14 الصادر بتنفيذه الظهير الشريف,autre,non_precise,,13.0,aucun,False,False,True
7,المادة 7 من القانون رقم 52.05 المتعلقة بمدونة السير على الطرق، كما تم تغييرها بموجب هذا القانون، حيز التنفيذ، فيما يخص الدراجات بمحرك والدراجات رباعية العجالت خفيفة بمحرك والدراجات ثالثية العجالت بمحرك والدراجات ثالثية العجالت خفيفة بمحرك،,autre,non_precise,,,permis,False,False,False
38,المادة 38 من القانون رقم 52.05 المتعلق بمدونة السير على الطرق كما تم تغييرها بهذا القانون، والمتعلقة بمدة صالحية الحالم المحررة فيه رخصة السياقة وتجديده على رخص السياقة المسلمة ابتداا من تاريخ دخول هذا القانون حيز التنفيذ.,autre,non_precise,,,permis,False,False,False
313,المادة 313 من القانون رقم 52.05 المتعلقة بمدونة السير على الطرق، ءجل جديد مدته سنة من تاريخ نشر هذا القانون في الجريدة الرسمية، لتقديم طلب رخصة مدرب لتعليم السياقة.,autre,non_precise,,,aucun,False,False,False
313,المادة 313 من القانون رقم 52.05 المتعلقة بمدونة السير على الطرق، الذين يثبتون مزءولتهم ملهنة مدرب، ملدة سنتين متصلتين على اءلقل قبل نشر هذا القانون في الجريدة الرسمية ءجل جديد مدته سنة من التاريخ السءلف الذكر لتقديم طلب,autre,non_precise,,,aucun,False,False,False
